"",ps,smoothed.percent.open,celltype,gene_peak
"1087",0.73469387755102,6.75748644404563,alpha,FOSB_19:45972380-45973232
"1088",0.755102040816326,6.91316259202096,alpha,FOSB_19:45972380-45973232
"1089",0.775510204081633,7.10265889923293,alpha,FOSB_19:45972380-45973232
"1090",0.795918367346939,7.34178044804985,alpha,FOSB_19:45972380-45973232
"1091",0.816326530612245,7.61746965872531,alpha,FOSB_19:45972380-45973232
"1092",0.836734693877551,7.89661380995982,alpha,FOSB_19:45972380-45973232
"1093",0.857142857142857,8.18724910229749,alpha,FOSB_19:45972380-45973232
"1094",0.877551020408163,8.49820694982168,alpha,FOSB_19:45972380-45973232
"1095",0.897959183673469,8.83070583354064,alpha,FOSB_19:45972380-45973232
"1096",0.918367346938775,9.18361191982265,alpha,FOSB_19:45972380-45973232
"1097",0.938775510204082,9.55618813216165,alpha,FOSB_19:45972380-45973232
"1098",0.959183673469388,9.94749151682861,alpha,FOSB_19:45972380-45973232
"1099",0.979591836734694,10.356340401337,alpha,FOSB_19:45972380-45973232
"1100",1,10.7812819330715,alpha,FOSB_19:45972380-45973232
"1101",0,3.29973597992688,beta,FOSB_19:45972380-45973232
"1102",0.0204081632653061,3.42206568525534,beta,FOSB_19:45972380-45973232
"1103",0.0408163265306122,3.5269856779896,beta,FOSB_19:45972380-45973232
"1104",0.0612244897959184,3.60873640104164,beta,FOSB_19:45972380-45973232
"1105",0.0816326530612245,3.66156475557253,beta,FOSB_19:45972380-45973232
"1106",0.102040816326531,3.68001197262677,beta,FOSB_19:45972380-45973232
"1107",0.122448979591837,3.6572815526674,beta,FOSB_19:45972380-45973232
"1108",0.142857142857143,3.5851834101145,beta,FOSB_19:45972380-45973232
"1109",0.163265306122449,3.47778721495424,beta,FOSB_19:45972380-45973232
"1110",0.183673469387755,3.35166584735922,beta,FOSB_19:45972380-45973232
"1111",0.204081632653061,3.22217084546543,beta,FOSB_19:45972380-45973232
"1112",0.224489795918367,3.09463184605535,beta,FOSB_19:45972380-45973232
"1113",0.244897959183673,2.93358489956262,beta,FOSB_19:45972380-45973232
