prom_peak,gene,celltype,mean_frac_open,odds
3:186287976-186288760,DNAJB11,delta,0.153278747655461,0.649750733826592
3:186500602-186502308,EIF4A2,delta,0.117208916462271,0.561445136418862
3:186523905-186524873,RFC4,delta,0.0427247150483336,0.401548043621566
3:186647909-186650184,ST6GAL1,delta,0.0445642764391863,1.07095524811357
3:186856953-186857792,RPL39L,delta,0.0372421007069687,0.719550213067463
3:187009464-187009914,MASP1,delta,0.00960359255518683,0.482633190267713
3:187085711-187087191,RTP4,delta,0.0532480882989468,0.632155040571394
3:187387788-187388467,SST,delta,0.0951522146876352,1.86280026996173
3:187462067-187463725,BCL6,delta,0.0850706968691387,0.777768455621212
3:187871363-187872483,LPP,delta,0.0831680132736978,0.515704210865983
3:188665164-188666285,TPRG1,delta,0.0766393738277305,0.67321228041265
3:189838061-189838989,LEPREL1,delta,0.120157625162314,0.774733640597508
3:190039695-190040455,CLDN1,delta,0.0299199249747511,0.378443228941713
3:190231207-190232929,IL1RAP,delta,0.137209637858895,0.737434577606185
3:190580382-190581073,GMNC,delta,0.0881456499783581,0.942762601888264
3:191046467-191048099,CCDC50,delta,0.106369932188717,0.738944208722527
3:191046467-191048099,UTS2B,delta,0.106369932188717,0.738944208722527
3:19189386-19190394,KCNH8,delta,0.112709205020921,0.781699619585217
3:192126737-192128286,FGF12,delta,0.0680186841725581,0.847115372276967
3:192634378-192636223,MB21D2,delta,0.0976861203289569,0.967666834427184
3:192958363-192959528,HRASLS,delta,0.115973524743904,0.707397160056103
3:193272676-193272876,ATP13A4,delta,0.00431034482758621,0
3:193310569-193311802,OPA1,delta,0.0989846342519119,0.674890458754387
3:193853639-193854038,HES1,delta,0.0329948780839706,0.693071948783735
3:194070865-194071570,CPN2,delta,0.0223452604241812,0.723138170872736
3:194206332-194208622,ATP13A3,delta,0.129220170249603,0.380122729410435
3:194353482-194354782,TMEM44,delta,0.0498575241667869,1.1086222914576
3:194392442-194393479,LSG1,delta,0.0373052229115568,0.562142357053481
3:194991022-194992636,XXYLT1,delta,0.129887462126677,0.636447842077868
3:195163342-195164239,ACAP2,delta,0.211567594863656,0.775406461977162
3:195269553-195270628,PPP1R2,delta,0.0598398499495023,0.367673309115531
3:195635898-195636899,TNK2,delta,0.0626623142403694,0.934464095232482
3:195808100-195809454,TFRC,delta,0.0766393738277305,0.67321228041265
3:196014112-196015232,PCYT1A,delta,0.0710936372817775,1.06650078045048
3:196044413-196045525,TCTEX1D2,delta,0.0778747655460973,0.478824652383125
3:196158124-196159779,UBXN7,delta,0.0629779252633098,0.439333889729634
3:196229630-196230944,RNF168,delta,0.0799036935507142,0.587365951558582
3:196295284-196296318,WDR53,delta,0.0859904775645651,0.994514755457455
3:196295284-196296318,FBXO45,delta,0.0859904775645651,0.994514755457455
3:196366190-196367008,NRROS,delta,0.00855756745058432,0.321295038265793
3:196438606-196439840,CEP19,delta,0.0650699754725148,0.487615284354095
3:196438606-196439840,PIGX,delta,0.0650699754725148,0.487615284354095
3:196466490-196467856,PAK2,delta,0.0961621699610448,0.360089223773004
3:196594299-196595543,SENP5,delta,0.0926453614197084,0.62640292409445
3:196668686-196669855,NCBP2,delta,0.0950530226518538,0.388741502451001
3:196695339-196697067,PIGZ,delta,0.0573059443081807,1.04813878547698
3:196756449-196757125,MFI2,delta,0.0147705958736113,2.45469803174706
3:197024369-197026334,DLG1,delta,0.127479800894531,0.895536992893734
3:197281333-197283174,BDH1,delta,0.118065574953109,0.740879309268837
3:197463416-197464208,KIAA0226,delta,0.133882195931323,0.865780493427368
3:197463416-197464208,FYTTD1,delta,0.133882195931323,0.865780493427368
3:197517664-197518905,LRCH3,delta,0.0425353484345694,0.786465931767133
3:197676594-197677585,RPL35A,delta,0.0363223200115424,0.392306806266245
3:197686606-197687742,IQCG,delta,0.115116866253066,0.532319479135006
3:197686606-197687742,LMLN,delta,0.115116866253066,0.532319479135006
3:19988134-19989615,EFHB,delta,0.230964146587794,0.631187628603022
3:19988134-19989615,RAB5A,delta,0.230964146587794,0.631187628603022
3:20081192-20082647,KAT2B,delta,0.183009306016448,0.68443889813926
3:20227549-20228409,SGOL1,delta,0.137272760063483,0.685623128081666
3:2140056-2141425,CNTN4,delta,0.0965769730197663,1.04086363851925
3:21792366-21792915,ZNF385D,delta,0.0169888904919925,0.970225754158339
3:23243800-23245599,UBE2E2,delta,0.0885243832058868,0.49091370519564
3:238121-240209,CHL1,delta,0.0414262011253787,0.919067234720068
3:23851745-23852959,UBE2E1,delta,0.0702369787909393,0.697896746928191
3:23957988-23959294,RPL15,delta,0.172044077333718,0.936477546835245
3:23986363-23988251,NR1D2,delta,0.265672341653441,0.824650966595485
3:23986363-23988251,NKIRAS1,delta,0.265672341653441,0.824650966595485
3:24535472-24537512,THRB,delta,0.206084980522291,0.891192184678681
3:25469282-25470376,RARB,delta,0.0212361131149906,0.970098464203329
3:25705496-25706895,TOP2B,delta,0.210142836531525,1.03984103379711
3:25824277-25825607,NGLY1,delta,0.150519405569182,0.39895305858033
3:25824277-25825607,OXSM,delta,0.150519405569182,0.39895305858033
3:26663938-26664985,LRRC3B,delta,0.0285582888472082,1.67308446377042
3:27410451-27411215,NEK10,delta,0.126938753426634,0.464837225594297
3:27524664-27526299,SLC4A7,delta,0.243895181070553,0.555950693916873
3:28282633-28283561,CMC1,delta,0.156606189583033,0.563090726808273
3:28389793-28391359,AZI2,delta,0.248142403693551,0.559502027569559
3:28389793-28391359,ZCWPW2,delta,0.248142403693551,0.559502027569559
3:29322022-29323311,RBMS3,delta,0.0148337180781994,1.29887936700357
3:30647289-30648946,TGFBR2,delta,0.101392295484057,0.434002202845363
3:30935698-30936720,GADL1,delta,0.0191440629057856,0.773084902281397
3:31573357-31575252,STT3B,delta,0.323230774779974,0.728991119186743
3:3167994-3169159,IL5RA,delta,0.150681719809552,1.06659834672451
3:3167994-3169159,TRNT1,delta,0.150681719809552,1.06659834672451
3:32021945-32023497,OSBPL10,delta,0.202468979945174,0.520497632493117
3:32021945-32023497,ZNF860,delta,0.202468979945174,0.520497632493117
3:32147749-32148925,GPD1L,delta,0.139175443658923,0.884214810930245
3:3221044-3221711,CRBN,delta,0.0647543644495744,1.00327652132499
3:32279522-32281319,CMTM8,delta,0.121266772471505,0.73045069064757
3:32432954-32434394,CMTM7,delta,0.0299199249747511,0.378443228941713
3:32543557-32544504,CMTM6,delta,0.0844034049920647,0.368863585734323
3:32611481-32612885,DYNC1LI1,delta,0.13850815178185,0.561211233514875
3:32726244-32727161,CNOT10,delta,0.148842158418699,0.789511662406019
3:33137958-33139259,GLB1,delta,0.184370942143991,0.519289556095658
3:33137958-33139259,TMPPE,delta,0.184370942143991,0.519289556095658
3:33155222-33156244,CRTAP,delta,0.0840877939691243,0.674243356420333
3:33259682-33260697,SUSD5,delta,0.013913937382773,0.287268376297985
3:33318668-33319419,FBXL2,delta,0.0647543644495744,1.00327652132499
3:33481020-33482885,UBP1,delta,0.329443803203001,0.804701374294624
3:33758338-33760108,CLASP2,delta,0.107479079497908,0.692311614995028
3:33839674-33840752,PDCD6IP,delta,0.108903837830039,0.404411757587178
3:35680590-35681729,ARPP21,delta,0.0287476554609725,0.659925439079705
3:36421619-36422373,STAC,delta,0.0190809407011975,1.21759510006618
3:36985417-36986731,TRANK1,delta,0.0626623142403694,0.934464095232482
3:37034182-37035401,EPM2AIP1,delta,0.24782679267061,0.706013337076445
3:37034182-37035401,MLH1,delta,0.24782679267061,0.706013337076445
3:37216256-37218418,LRRFIP2,delta,0.142024960323186,0.379939404463087
3:37284327-37285892,GOLGA4,delta,0.0980017313518974,0.593858749242673
3:37492868-37494351,ITGA9,delta,0.0169888904919925,0.970225754158339
3:37902969-37904030,CTDSPL,delta,0.0840877939691243,0.674243356420333
3:38035247-38036106,VILL,delta,0.0372421007069687,0.719550213067463
3:38065565-38066900,PLCD1,delta,0.165767926706103,0.853499616982355
3:38080524-38081743,DLEC1,delta,0.0116956427643919,0.807177946642256
3:38178301-38179177,ACAA1,delta,0.17537151926129,0.82069739044697
3:38206199-38207512,OXSR1,delta,0.178031669311788,0.494571181311255
3:38387810-38388704,XYLB,delta,0.0562599192035782,1.0085161022372
3:3840299-3842111,LRRN1,delta,0.0421566152070408,3.03637612381942
3:38494711-38497470,ACVR2B,delta,0.10741595729332,0.757512939474253
3:38537538-38538419,EXOG,delta,0.0703001009955274,0.61017563288625
3:38690720-38691745,SCN5A,delta,0.0393341509161737,0.818909656906806
3:39093055-39094050,WDR48,delta,0.0541678689943731,0.929797385553824
3:39148481-39149536,GORASP1,delta,0.0989215120473234,0.743649636576529
3:39148481-39149536,TTC21A,delta,0.0989215120473234,0.743649636576529
3:39194030-39195491,CSRNP1,delta,0.21064781416823,0.689857298993287
3:39424657-39426066,SLC25A38,delta,0.143675155100274,0.670396111643417
3:39447816-39448664,RPSA,delta,0.127479800894531,0.895536992893734
3:39850259-39851448,MYRIP,delta,0.114611888616361,1.0513340686832
3:40350241-40351957,EIF1B,delta,0.141330616072716,0.854660000660977
3:40428268-40429199,ENTPD3,delta,0.0436444957437599,0.676444935940653
3:40498596-40499172,RPL14,delta,0.0402539316116001,1.35034052023966
3:40518075-40519055,ZNF619,delta,0.02770163035637,0.598742105725768
3:40546657-40548054,ZNF620,delta,0.0605702640311644,0.866262533332514
3:40565790-40566778,ZNF621,delta,0.118318063771461,0.528574731243139
3:41240326-41241915,CTNNB1,delta,0.133214904054249,0.540134863708813
3:42002861-42004175,ULK4,delta,0.204245419131439,0.703102033484021
3:42190524-42190879,TRAK1,delta,0.00966671475977491,0.119864833466232
3:42451885-42452085,LYZL4,delta,0.00104602510460251,Inf
3:42543210-42544479,VIPR1,delta,0.0604440196219882,1.16807634344998
3:42631853-42632857,SS18L2,delta,0.117145794257683,0.61180413836161
3:42641736-42642886,SEC22C,delta,0.191503751262445,0.692410495750373
3:42641736-42642886,NKTR,delta,0.191503751262445,0.692410495750373
3:42694051-42696656,ZBTB47,delta,0.0445011542345982,1.30938721831558
3:42814130-42815128,CCDC13,delta,0.043707617948348,0.54624824516568
3:42845335-42846318,HIGD1A,delta,0.107668446111672,0.524873168832331
3:42860893-42861950,ACKR2,delta,0.0457365459529649,0.759233171824331
3:42947273-42948257,ZNF662,delta,0.0245004328379744,0.617250684830573
3:42977618-42978399,KRBOX1,delta,0.00947734814601066,3.42860508394248
3:43020705-43021410,FAM198A,delta,0.0105233732506132,3.92611814142451
3:43146718-43147777,POMGNT2,delta,0.0477654739575819,1.01556263475037
3:43327612-43328673,SNRK,delta,0.0669095368633675,0.936330415333573
3:4344838-4345807,SETMAR,delta,0.103105612465733,0.823660869805237
3:43731722-43733217,ABHD5,delta,0.161105901024383,0.435310371466368
3:43731722-43733217,ANO10,delta,0.161105901024383,0.435310371466368
3:44379466-44380528,TCAIM,delta,0.0774960323185688,0.997483811765364
3:44518753-44519676,ZNF445,delta,0.03188573077478,0.845045232934128
3:44551579-44552806,ZNF852,delta,0.0435813735391719,0.831885947854169
3:44596250-44597142,ZKSCAN7,delta,0.0254833357379888,0.969970082154856
3:44625983-44627075,ZNF660,delta,0.0510297936805656,0.813015651041251
3:44666143-44667296,ZNF197,delta,0.0565124080219304,0.524013404310378
3:44689904-44690767,ZNF35,delta,0.029793680565575,0.721355752562539
3:44753804-44754531,ZNF502,delta,0.0158797431828019,1.46408628735179
3:44770729-44771430,ZNF501,delta,0.0191440629057856,0.773084902281397
3:44802913-44803576,KIAA1143,delta,0.0331842446977348,0.273023203777591
3:44802913-44803576,KIF15,delta,0.0331842446977348,0.273023203777591
3:44902855-44903979,TMEM42,delta,0.0778116433415092,0.544487126067418
3:45016801-45017969,ZDHHC3,delta,0.0373052229115568,0.562142357053481
3:45016801-45017969,EXOSC7,delta,0.0373052229115568,0.562142357053481
3:4508381-4509398,SUMF1,delta,0.0662422449862935,0.37409115401554
3:45187149-45188140,CDCP1,delta,0.0521389409897562,0.715867946710499
3:45266465-45268100,TMEM158,delta,0.0542941134035493,0.665160478573321
3:4533857-4535347,ITPR1,delta,0.215210647814168,0.535165988556464
3:45429617-45430432,LARS2,delta,0.0383512480161593,0.606636365185618
3:45634440-45635978,LIMD1,delta,0.0915993363151059,0.607164522600146
3:45729799-45731261,SACM1L,delta,0.17907769441639,0.503870546071217
3:45882948-45883983,LZTFL1,delta,0.0310290722839417,0.299144751667153
3:46036774-46037577,FYCO1,delta,0.0500468907805512,0.644979829833341
3:46607247-46608211,LRRC2,delta,0.0308397056701775,0.783100577285687
3:46615775-46616044,TDGF1,delta,0.00313807531380753,Inf
3:46734068-46735713,ALS2CL,delta,0.033977780983985,0.969709985046885
3:46742231-46743281,TMIE,delta,0.0297305583609869,0.969840593891416
3:46853206-46854343,PRSS50,delta,0.061742533544943,0.66895289087573
3:46923476-46925194,MYL3,delta,0.0127416678689944,0.970351965901944
3:46923476-46925194,PTH1R,delta,0.0127416678689944,0.970351965901944
3:47017674-47018704,CCDC12,delta,0.108272615784158,1.01068928448456
3:47020937-47021581,NBEAL2,delta,0.0764500072139663,0.968399953261133
3:47204709-47206410,SETD2,delta,0.132358245563411,0.41369847050587
3:47323773-47324918,KIF9,delta,0.05201269658058,1.0117568824679
3:47323773-47324918,KLHL18,delta,0.05201269658058,1.0117568824679
3:47421823-47423249,PTPN23,delta,0.109634251911701,0.665980514135068
3:47516655-47517867,SCAP,delta,0.0457996681575531,0.621657229781701
3:47554428-47555487,ELP6,delta,0.0571796998990045,1.44080219732141
3:47619160-47620939,CSPG5,delta,0.0330580002885587,0.523409211494355
3:47822605-47823919,SMARCC1,delta,0.0788576684461117,0.565868493467505
3:47843856-47845166,DHX30,delta,0.0606333862357524,0.745327011468083
3:48130158-48130970,MAP4,delta,0.118002452748521,0.804488179016977
3:48229257-48230310,CDC25A,delta,0.0565124080219304,0.524013404310378
3:48282378-48283150,ZNF589,delta,0.043707617948348,0.54624824516568
3:48342365-48343646,NME6,delta,0.0488746212667725,0.884664206571298
3:48469876-48471721,PLXNB1,delta,0.0509035492713895,1.1554276260224
3:48481189-48482140,CCDC51,delta,0.0488746212667725,0.884664206571298
3:48481189-48482140,TMA7,delta,0.0488746212667725,0.884664206571298
3:48487834-48488634,ATRIP,delta,0.04782859616217,0.842671518858065
3:48506770-48507806,TREX1,delta,0.101076684461117,0.712682180373511
3:48514010-48515127,SHISA5,delta,0.0320119751839562,0.474892488685297
3:48594128-48594879,PFKFB4,delta,0.0905533112105034,0.588010813508702
3:48632647-48633465,COL7A1,delta,0.0127416678689944,0.970351965901944
3:48646541-48647405,UQCRC1,delta,0.043707617948348,0.54624824516568
3:48672259-48673475,SLC26A6,delta,0.0530587216851826,1.05449726790138
3:48700092-48700607,CELSR3,delta,0.0361960756023662,0.670213032687345
3:48722941-48723765,NCKIPSD,delta,0.053437454912711,0.359290388155612
3:48754507-48755050,IP6K2,delta,0.06377146154956,0.840223934425871
3:48884458-48885683,PRKAR2A,delta,0.0778747655460973,0.478824652383125
3:48935673-48936650,SLC25A20,delta,0.0371789785023807,0.913834484448552
3:48955706-48956994,ARIH2,delta,0.071472370509306,0.483046328071139
3:48955706-48956994,ARIH2OS,delta,0.071472370509306,0.483046328071139
3:49027086-49028478,P4HTM,delta,0.0724552734093205,0.578424664655568
3:49044472-49045595,WDR6,delta,0.124720458808253,0.52146910385743
3:49058351-49059876,NDUFAF3,delta,0.109760496320877,0.555707608515674
3:49058351-49059876,DALRD3,delta,0.109760496320877,0.555707608515674
3:49066253-49067135,IMPDH2,delta,0.0492533544943009,0.254604901272285
3:49130643-49132197,QRICH1,delta,0.118633674794402,0.333448341662528
3:49141827-49142728,QARS,delta,0.02770163035637,0.598742105725768
3:49157945-49158591,USP19,delta,0.039523517529938,0.397372424979261
3:49170378-49171456,LAMB2,delta,0.0116325205598038,1.70797030950629
3:49203280-49204091,CCDC71,delta,0.0105864954552013,1.46113769935094
3:49208464-49209188,KLHDC8B,delta,0.0190809407011975,1.21759510006618
3:49314042-49315006,C3orf62,delta,0.0190809407011975,1.21759510006618
3:49377073-49378355,USP4,delta,0.0787314240369355,0.721229534408463
3:49395186-49396330,GPX1,delta,0.0573059443081807,1.04813878547698
3:49448883-49450187,RHOA,delta,0.0945480450151494,0.89839246010753
3:49448883-49450187,TCTA,delta,0.0945480450151494,0.89839246010753
3:49466342-49467382,NICN1,delta,0.0403801760207762,0.868879349699111
3:49507033-49508370,DAG1,delta,0.121708627903621,0.403631403817074
3:49590926-49592633,BSN,delta,0.0609489972586928,0.326089666120364
3:49711059-49712126,APEH,delta,0.134197806954264,0.596856529546596
3:49726534-49727298,MST1,delta,0.0212992353195787,0.641549757644817
3:49726534-49727298,RNF123,delta,0.0212992353195787,0.641549757644817
3:49761212-49761923,AMIGO3,delta,0.0989846342519119,0.674890458754387
3:49761212-49761923,GMPPB,delta,0.0989846342519119,0.674890458754387
3:49823450-49824372,IP6K1,delta,0.0831680132736978,0.515704210865983
3:49839968-49841217,FAM212A,delta,0.0501731351897273,0.43791927238273
3:49851184-49851612,UBA7,delta,0.0137245707690088,2.20473986769506
3:49893774-49894470,TRAIP,delta,0.0224083826287693,0.478238139062291
3:49906735-49907606,CAMKV,delta,0.00313807531380753,Inf
3:49941175-49941726,MST1R,delta,0.018034915596595,1.09367784190087
3:49941175-49941726,CTD-2330K9.3,delta,0.018034915596595,1.09367784190087
3:49966693-49967718,MON1A,delta,0.0680818063771462,0.740053610005588
3:49977232-49978121,RBM6,delta,0.0885243832058868,0.49091370519564
3:50126009-50127304,RBM5,delta,0.0446273986437744,0.877503715428614
3:50191884-50192920,SEMA3F,delta,0.0510929158851537,0.680348867017101
3:5019871-5021295,BHLHE40,delta,0.306052517674218,0.816500762405283
3:50273152-50273821,GNAI2,delta,0.144342446977348,1.03456380237217
3:50329415-50330227,IFRD2,delta,0.0637083393449719,0.968763086215722
3:50336517-50337340,HYAL3,delta,0.0926453614197084,0.62640292409445
3:50336517-50337340,NAT6,delta,0.0926453614197084,0.62640292409445
3:50358351-50359569,HYAL2,delta,0.0457996681575531,0.621657229781701
3:50365397-50366266,TUSC2,delta,0.0212992353195787,0.641549757644817
3:50374353-50375413,RASSF1,delta,0.101266051074881,0.532468923125568
3:50384622-50385116,ZMYND10,delta,0.025672702351753,0.315539193885781
3:50387910-50388760,CYB561D2,delta,0.0764500072139663,0.968399953261133
3:50387910-50388760,XXcos-LUCA11.5,delta,0.0764500072139663,0.968399953261133
3:50387910-50388760,NPRL2,delta,0.0764500072139663,0.968399953261133
3:50396324-50397414,TMEM115,delta,0.0826630356369932,1.28172017534046
3:50539296-50541371,CACNA2D2,delta,0.0350238060885876,1.03249273789515
3:50604789-50605388,C3orf18,delta,0.0405695426345405,0.43436209915134
3:50606388-50607098,HEMK1,delta,0.0586044582311355,0.58161865128317
3:50648940-50649793,CISH,delta,0.0437707401529361,0.435885253300746
3:50654079-50655123,MAPKAPK3,delta,0.0479548405713462,0.574685240362126
3:50711884-50713087,DOCK3,delta,0.0182242822103593,0.203515027941252
3:51422025-51423000,MANF,delta,0.103042490261146,0.903058432694493
3:51428323-51429652,RBM15B,delta,0.0787945462415236,0.639619362586092
3:51533100-51534474,VPRBP,delta,0.124846703217429,0.440189813802745
3:5163728-5165532,ARL8B,delta,0.123926922522002,0.357311731434449
3:51704804-51706144,TEX264,delta,0.069380320300101,0.439185534385367
3:51740806-51741489,GRM2,delta,0.00843132304140816,2.93294268079073
3:51975793-51976497,RRP9,delta,0.112835449430096,0.657745984504303
3:51975793-51976497,PARP3,delta,0.112835449430096,0.657745984504303
3:51989615-51990776,GPR62,delta,0.0212361131149906,0.970098464203329
3:52001070-52002417,PCBP4,delta,0.0170520126965805,0.577585189301879
3:52007652-52009446,ABHD14A,delta,0.0875414803058723,0.419652432291819
3:52007652-52009446,RP11-155D18.14,delta,0.0875414803058723,0.419652432291819
3:52007652-52009446,ABHD14B,delta,0.0875414803058723,0.419652432291819
3:52007652-52009446,ACY1,delta,0.0875414803058723,0.419652432291819
3:52007652-52009446,ABHD14A-ACY1,delta,0.0875414803058723,0.419652432291819
3:52029434-52030201,RPL29,delta,0.0297305583609869,0.969840593891416
3:52188310-52189091,POC1A,delta,0.0690015870725725,1.00112201409917
3:52231822-52232622,ALAS1,delta,0.0330580002885587,0.523409211494355
3:52273054-52273744,TWF2,delta,0.0267818496609436,0.235202090238858
3:52273054-52273744,TLR9,delta,0.0267818496609436,0.235202090238858
3:52279419-52280316,PPM1M,delta,0.0254833357379888,0.969970082154856
3:5228903-5230146,EDEM1,delta,0.252993795989035,0.784940408553421
3:5228903-5230146,AC026202.1,delta,0.252993795989035,0.784940408553421
3:52311631-52313119,WDR82,delta,0.0894441639013129,0.634473126723737
3:52321235-52322238,GLYCTK,delta,0.0574321887173568,0.765086480954463
3:52443897-52444958,BAP1,delta,0.112961693839273,0.551185444339849
3:52443897-52444958,PHF7,delta,0.112961693839273,0.551185444339849
3:52478941-52479343,SEMA3G,delta,0.00738529793680566,2.43933424784036
3:52489240-52489778,NISCH,delta,0.0415524455345549,0.594406867405246
3:52529724-52530338,STAB1,delta,0.0128047900735824,0.481541389325045
3:52567720-52568294,NT5DC2,delta,0.026339994228827,3.15576921076941
3:52570289-52571226,SMIM4,delta,0.135054465445102,0.762392499846435
3:52719418-52720341,PBRM1,delta,0.0659266339633531,0.787226328387086
3:52719418-52720341,GNL3,delta,0.0659266339633531,0.787226328387086
3:52739483-52740450,SPCS1,delta,0.0810759630644928,0.476816347159825
3:52739483-52740450,GLT8D1,delta,0.0810759630644928,0.476816347159825
3:52804557-52805550,NEK4,delta,0.0454209349300246,2.07418031285634
3:52931258-52932061,TMEM110-MUSTN1,delta,0.0586675804357236,0.492654507141536
3:52931258-52932061,TMEM110,delta,0.0586675804357236,0.492654507141536
3:53078787-53080953,SFMBT1,delta,0.0714092483047179,0.554972888242391
3:53164131-53164716,RFT1,delta,0.0320119751839562,0.474892488685297
3:53194579-53196094,PRKCD,delta,0.0736906651276872,0.398818347493264
3:53289399-53290369,TKT,delta,0.0712198816909537,0.824754697841156
3:53381215-53382097,DCP1A,delta,0.104277881979512,0.702181046855439
3:53527775-53528856,CACNA1D,delta,0.0563861636127543,0.731593921922483
3:53879789-53880822,CHDH,delta,0.0459259125667292,0.405010691848029
3:53879789-53880822,IL17RB,delta,0.0459259125667292,0.405010691848029
3:53915555-53916636,ACTR8,delta,0.0552138940989757,0.969039611487717
3:53925146-53926366,SELK,delta,0.113755230125523,0.7998131310782
3:54155705-54157037,CACNA2D3,delta,0.0456734237483769,0.92332165915578
3:55521011-55521726,WNT5A,delta,0.0107127398643774,0.24002572315334
3:56501930-56502804,ERC2,delta,0.0512822824989179,0.382163807776879
3:56590806-56592077,CCDC66,delta,0.0629148030587217,0.515648514014052
3:56716309-56717541,FAM208A,delta,0.0831048910691098,0.580819281144873
3:56835159-56836474,ARHGEF3,delta,0.100220025970278,0.516119695817213
3:57094381-57094822,SPATA12,delta,0.0243741884287982,1.26879062660812
3:57198329-57199625,IL17RD,delta,0.0307765834655894,1.04128792888319
3:57261220-57262678,APPL1,delta,0.11160005771173,0.832401785253794
3:57529638-57530756,DNAH12,delta,0.0392079065069976,1.28625219568751
3:57541263-57543189,PDE12,delta,0.0991740008656759,0.499842874637503
3:57582920-57584007,ARF4,delta,0.130617876208339,0.948551616137486
3:57678020-57679098,DENND6A,delta,0.0597136055403261,0.519666021507897
3:57741469-57743137,SLMAP,delta,0.100220025970278,0.516119695817213
3:57993813-57995288,FLNB,delta,0.0595873611311499,0.713990277799028
3:58222904-58223899,ABHD6,delta,0.070047612177175,1.03373710840409
3:58291718-58293176,RPP14,delta,0.0574953109219449,0.651719752241759
3:58318250-58319533,PXK,delta,0.0382881258115712,0.769154986510383
3:58419053-58419939,PDHB,delta,0.108903837830039,0.404411757587178
3:58477392-58478206,KCTD6,delta,0.0957203145289279,0.756503297735741
3:59035206-59036128,C3orf67,delta,0.0854494300966672,0.385720102449754
3:61236914-61237374,FHIT,delta,0.0531218438897706,0.890698314849839
3:61546244-61548056,PTPRG,delta,0.0774329101139807,1.12337812907949
3:62304279-62305879,C3orf14,delta,0.106559298802481,0.560434424030013
3:62858799-62860304,CADPS,delta,0.137651493291011,0.435039397631533
3:63263878-63265481,SYNPR,delta,0.0149599624873755,0.383691591162822
3:63848608-63850364,THOC7,delta,0.0669095368633675,0.936330415333573
3:63897337-63898901,ATXN7,delta,0.191693117876209,0.585005717344728
3:64008646-64009429,PSMD6,delta,0.0566386524311066,0.363765864879978
3:64253291-64254221,PRICKLE2,delta,0.0542309911989612,0.787425439586854
3:66024112-66025527,MAGI1,delta,0.122980089453181,1.22445023890245
3:66271012-66271868,SLC25A26,delta,0.143864521714039,0.540797506335825
3:66550526-66551889,LRIG1,delta,0.248935939979801,0.682658962774102
3:67048034-67049287,KBTBD8,delta,0.167129562833646,0.636793980042341
3:67704436-67705568,SUCLG2,delta,0.132773048622133,0.914387613886615
3:68981268-68982060,FAM19A4,delta,0.119111600057711,0.757797768111252
3:6902056-6903763,GRM7,delta,0.110175299379599,1.36957442573048
3:69062082-69063296,EOGT,delta,0.174451738565864,0.717393590235557
3:69100297-69101754,TMF1,delta,0.125577117299091,0.680688547732924
3:69128936-69129739,UBA3,delta,0.0861798441783293,0.718258612302756
3:69133509-69135005,ARL6IP5,delta,0.0807603520415525,0.863539126851226
3:69434812-69435709,FRMD4B,delta,0.0286214110517963,1.21994187120918
3:69788281-69789096,MITF,delta,0.0968294618381184,0.70421657566009
3:71112780-71114867,FOXP1,delta,0.163802120906074,0.729294234541543
3:71802273-71804066,EIF4E3,delta,0.0914099697013418,0.830096695367771
3:71802273-71804066,GPR27,delta,0.0914099697013418,0.830096695367771
3:71833963-71834889,PROK2,delta,0.0360698311931901,1.09551002039352
3:72495625-72496766,RYBP,delta,0.119300966671476,0.590856729524573
3:72896862-72898158,SHQ1,delta,0.0820588659645073,0.560225974054823
3:72936795-72937754,GXYLT2,delta,0.0690647092771606,0.877260602719911
3:73045556-73046703,PPP4R2,delta,0.0980017313518974,0.593858749242673
3:73672989-73674245,PDZRN3,delta,0.111789424325494,0.64134564919382
3:77087573-77089568,ROBO2,delta,0.122439041985284,0.635464516848182
3:79067535-79069034,ROBO1,delta,0.164785023806089,0.789457464019929
3:81810045-81811084,GBE1,delta,0.19660763237628,0.831226652341732
3:85007688-85008581,CADM2,delta,0.160285312364739,1.01198038586949
3:8543052-8543687,LMCD1,delta,0.159302409464724,0.9352125312541
3:87039535-87040719,VGLL3,delta,0.0361329533977781,0.858303610806409
3:87275886-87277057,CHMP2B,delta,0.161836315106045,0.619764312836858
3:8775110-8775320,CAV3,delta,0.0267187274563555,0.368818879663998
3:88039890-88040525,HTR1F,delta,0.00947734814601066,3.42860508394248
3:8809113-8810202,OXTR,delta,0.0520758187851681,0.851771604267915
3:88107516-88108811,CGGBP1,delta,0.322058505266196,0.780271798831602
3:88107516-88108811,RP11-159G9.5,delta,0.322058505266196,0.780271798831602
3:88198303-88199584,C3orf38,delta,0.186210503534844,0.677787685496408
3:89156518-89157181,EPHA3,delta,0.0298568027701631,0.529930978161121
3:9004786-9005586,RAD18,delta,0.0446905208483624,0.717721099409527
3:9289763-9291766,SRGAP3,delta,0.0816801327369788,1.11527968904835
3:93692024-93693082,PROS1,delta,0.132168878949646,0.527441624096948
3:93698653-93699483,ARL13B,delta,0.208303275140673,0.825271103757955
3:93781417-93782291,NSUN3,delta,0.119048477853124,0.822157335127501
3:93781417-93782291,DHFRL1,delta,0.119048477853124,0.822157335127501
3:9404420-9405279,THUMPD3,delta,0.077685398932333,0.697168165342841
3:9437904-9439614,SETD5,delta,0.304212956283365,0.680467297134169
3:9593949-9595929,LHFPL4,delta,0.0392710287115857,1.02562391100432
