UMAP1,UMAP2,zval,cluster
5.281613,1.376671,0.814816310863509,beta_2
7.362754,-1.3285968,2.08838604847171,beta_1
-5.208942,2.0998275,-0.98947586672163,alpha_2
-9.686717,1.4486628,-0.241083262816814,alpha_1
-10.033951,-0.24863577,-1.04295281789121,alpha_1
-7.7977076,-2.3140774,-1.1720357570145,alpha_1
-9.388937,0.28423494,-2.43425329131345,alpha_1
8.634965,-1.9307203,1.44057274763105,beta_1
8.645073,-1.5352933,0.634355689850583,beta_1
6.952033,-2.5409744,1.20742707029881,beta_1
-8.000192,0.06836218,-0.528284438040564,alpha_1
-8.788632,-2.1093338,-0.580208794322401,alpha_1
5.713602,-3.7076871,-1.16413032658753,beta_1
7.0265064,-0.5628584,1.93793963755197,beta_2
-7.4152308,0.034776684,-0.720567863842759,alpha_1
5.9089856,0.16237564,2.77041042184661,beta_2
-7.47059,0.24120454,-0.404173998144005,alpha_1
6.5373154,0.37066177,0.178296613655266,beta_2
8.860682,-1.2841467,-0.746099822946759,beta_1
-2.6537397,3.2407966,-0.921314662737206,alpha_2
9.265649,-2.6245718,0.201366574493907,beta_1
-8.6273155,-1.0108367,-1.20509556681389,alpha_1
2.1864138,12.994665,-2.22671760703333,stellate
-10.39455,1.2881377,-1.04210170625234,alpha_1
6.235397,-2.73591,1.78368921244545,beta_1
-7.56913,-0.6870265,0.654081962067897,alpha_1
-2.5476503,-2.4791028,-1.20788224365487,gamma
-4.8749504,1.8495413,0.281941323374196,alpha_2
-8.95986,-2.0776832,0.322810770300065,alpha_1
-3.565132,4.5797935,-2.23110398366234,alpha_2
-3.5167243,2.6740842,-0.74214993413756,alpha_2
8.417685,-0.056762952,-1.02828333527775,beta_1
6.1696644,-0.6414775,-0.397856658441805,beta_2
0.35868672,-0.17885993,0.455175750015964,delta_1
6.8470006,-4.4235926,1.68653779372581,beta_1
-3.6100578,4.5912323,-1.08291224765662,alpha_2
-3.3961394,4.7481275,-1.60368171472724,alpha_2
2.9085217,2.1935341,1.99347491611627,beta_2
9.281928,-2.7505026,2.66525679148877,beta_1
-3.7409923,3.924471,-0.914323253537905,alpha_2
-8.929128,1.4539493,-2.14694119921041,alpha_1
-3.028346,3.2654152,0.764519159611207,alpha_2
1.6794611,3.7669606,-0.112494205290789,beta_2
-8.93937,-1.3490757,-1.14625066831646,alpha_1
-2.6919336,-2.389561,0.703747854691599,gamma
-9.207882,1.4770981,-0.104577563703397,alpha_1
-8.177011,0.23844129,-1.09396072409825,alpha_1
8.87857,-2.9579844,3,beta_1
-7.7774878,8.352908,-0.579419168670797,ductal
7.430782,-1.4458504,-0.312361452483685,beta_1
8.132097,-3.759095,-1.08312519662071,beta_1
5.100955,1.0925976,0.399984937035909,beta_2
-10.2814045,1.3752577,-1.20720196617099,alpha_1
5.1724663,1.2653602,-0.706953427638112,beta_2
5.70984,2.11736,0.60763068281237,beta_2
-10.746285,0.6108578,-2.2698717283682,alpha_1
5.6265817,-1.5272253,-0.114702396509906,beta_2
7.4037275,-3.031659,2.21159537771115,beta_1
7.801411,0.023164403,0.993388202230976,beta_2
-4.419834,2.8425553,-0.634165344213038,alpha_2
9.239726,-2.744181,0.041305771138321,beta_1
-10.434303,-1.0765635,0.134288304684075,alpha_1
6.1128373,2.0714905,-1.0255282744961,beta_2
