UMAP1,UMAP2,zval,cell_type_overall
-2.5476503,-2.4791028,0.520342343377518,gamma
-4.8749504,1.8495413,0.745420931557743,alpha
-8.95986,-2.0776832,-0.172167393530365,alpha
-3.565132,4.5797935,-0.158460057543487,alpha
-3.5167243,2.6740842,-0.900088689817149,alpha
-3.6100578,4.5912323,-0.677363759730002,alpha
-3.3961394,4.7481275,-0.858468622509534,alpha
-3.7409923,3.924471,0.56357580214214,alpha
-8.929128,1.4539493,-0.71700940038815,alpha
-3.028346,3.2654152,-0.671510525631521,alpha
-8.93937,-1.3490757,0.505600979962987,alpha
-2.6919336,-2.389561,1.15665231956771,gamma
-9.207882,1.4770981,0.903788210234024,alpha
-8.177011,0.23844129,0.831151080656091,alpha
-10.2814045,1.3752577,-0.388152481403122,alpha
-10.746285,0.6108578,0.849574501624892,alpha
-4.419834,2.8425553,-0.492847710710746,alpha
-10.434303,-1.0765635,-0.226897598756601,alpha
-9.166376,-2.6614118,0.121560336555019,alpha
-7.8875794,-1.7971321,0.609500257274073,alpha
-2.4318514,-1.7746086,-0.431367683671056,gamma
-10.136183,1.8659393,0.540538449021819,alpha
-9.819297,-1.3342541,0.749309652211507,alpha
-9.186181,1.2127151,-0.201261823902346,alpha
-9.639095,0.0732184,-0.0847749636743834,alpha
-7.6765504,-0.3793731,2.24185480956635,alpha
-10.037828,-1.1857406,0.0929114093468097,alpha
-3.9736824,2.953275,-0.287498827196992,alpha
-7.798414,-2.3518944,-0.581933889833917,alpha
-8.304509,0.9073873,-0.390437827274668,alpha
-2.606108,-2.1439059,1.45217190942908,gamma
-7.662198,0.22654058,0.307159322990903,alpha
-9.082471,-0.12473193,-0.513137776873941,alpha
-3.4692543,4.1156573,-0.931583391767573,alpha
-9.8989315,-1.5992808,0.365810140153445,alpha
-3.1634943,4.2360654,0.219123948166879,alpha
-9.065642,-2.3837411,-0.503560923346868,alpha
-9.097364,0.94275165,0.688551657535964,alpha
-9.91964,-2.0697308,-1.24335621642701,alpha
-4.6667175,1.8572439,-0.0922257134572163,alpha
-10.302665,0.91251016,-1.02141777416584,alpha
-8.525634,-2.6446676,0.260592831262531,alpha
-10.928094,0.1326176,-0.177953665009087,alpha
-3.6584866,3.6111183,-0.460081289986285,alpha
-9.307501,-0.9600652,-0.559498516006805,alpha
-9.470962,0.94675446,1.13915044241835,alpha
-10.606999,0.11142349,0.382409411509024,alpha
-10.663616,-0.56371474,-0.649503478788662,alpha
-8.60342,0.6157986,0.126027465074512,alpha
-2.5284395,-1.9152559,1.40574437745776,gamma
-5.01574,1.3966869,1.96271509990673,alpha
-8.486308,0.5998272,0.419649494621179,alpha
-2.7562811,-2.6339688,0.290946056574541,gamma
-7.5161066,-2.2165673,0.390327542255673,alpha
-9.153651,-1.5840816,0.239734672644674,alpha
-8.676219,0.13238174,-0.160644236978159,alpha
-7.32185,-0.97300464,-0.788695856748748,alpha
-9.710543,-1.6070176,0.401684529562673,alpha
-8.891051,1.0976533,1.02261035991905,alpha
-10.418889,1.7584755,0.309580496418704,alpha
-4.250598,2.3954983,-0.989664745798747,alpha
-10.129616,-0.29406118,1.01077717090056,alpha
-7.0563717,-0.2826179,2.69531828065077,alpha
-9.485627,0.22758245,0.407478409783184,alpha
-7.1587434,-1.8148258,1.52493208160858,alpha
-7.1838465,-1.8241645,1.77947797012208,alpha
-8.244444,-2.4715035,-0.196963320507698,alpha
-8.307672,1.3745314,0.563043005392386,alpha
-9.221356,-2.1236422,0.654085694742171,alpha
-7.1443753,-1.2468284,1.4547555592238,alpha
-8.415939,1.3020557,-0.421708967322227,alpha
-7.6524296,1.706942,-0.354799598701688,alpha
-7.395311,-2.244634,0.0297570414846295,alpha
-9.427042,1.3105947,-0.466140989391759,alpha
-7.651686,-0.25860888,0.773826714531781,alpha
-8.79047,1.0221225,0.474555549456883,alpha
-7.0735216,0.55439204,0.8523003701393,alpha
-3.1356273,4.8117504,-0.222833099777781,alpha
-2.6421328,3.2398145,-1.00928972928148,alpha
-9.002787,-1.182263,1.5482968799273,alpha
-7.781259,-1.6188891,1.25869041976987,alpha
-9.99183,-1.3243392,-0.893385543248957,alpha
-10.512684,-0.209899,-0.547686043544231,alpha
-8.717945,-2.5225844,0.465357959437317,alpha
-8.043144,-1.6642802,0.0899060510739833,alpha
-8.329143,-2.7276924,-0.296745825116959,alpha
-5.0871964,2.0160904,-0.478215785844069,alpha
-9.469006,1.7978872,-1.13940584739178,alpha
-8.114657,-2.5059555,0.0983861672237806,alpha
-6.9396152,-0.2109973,2.03985629299103,alpha
-7.039122,0.3187604,1.87596531763849,alpha
-2.6072688,-2.319128,0.684896900025237,gamma
-8.444057,-2.477284,0.139380218740167,alpha
-8.346014,1.018321,1.14355818295129,alpha
-4.3436522,3.0576513,-1.23271977995753,alpha
-8.273565,-2.4788396,0.760518466657511,alpha
-9.85702,2.0590224,0.235147225556519,alpha
-8.823412,-0.9891245,0.223013375843758,alpha
-10.261387,-1.5081342,-1.09735104643202,alpha
-3.9697716,2.4238303,-2.3558482143008,alpha
-9.430441,1.8342234,-0.247104350932083,alpha
-7.316216,-1.5421761,0.378767721833869,alpha
-7.1544433,0.23649473,1.86384475630546,alpha
-5.2236505,2.748874,-0.862681926377794,alpha
-9.90712,-0.2944567,-0.307042928255578,alpha
-2.4806478,-2.4003048,-0.0745838468825235,gamma
-8.084901,-1.2581033,1.5411488532088,alpha
-8.147518,-0.2874673,-0.161286657649461,alpha
-3.2954204,3.2552497,-0.236859166204238,alpha
-8.446307,-1.9579871,-0.492536238422034,alpha
-7.1608186,-1.4008764,0.646920160575776,alpha
-9.46237,1.6089065,-0.66297560847243,alpha
-7.8900495,-2.151878,0.926828549435564,alpha
-10.229282,1.4714357,-0.853781458548545,alpha
-7.2186713,-0.49925283,1.87744539179478,alpha
-8.501967,-2.854394,-0.834679518560442,alpha
-7.770432,-1.1693211,0.708938336755502,alpha
-7.5726957,-1.743908,0.0176647049143515,alpha
-8.174909,-0.45805165,0.105237569944142,alpha
-3.4418283,4.686084,0.267092893245503,alpha
-7.932093,-1.0496948,1.44847255871294,alpha
-7.019912,-0.3140088,1.56443641426679,alpha
-7.098695,-0.16796184,1.56501908807676,alpha
-5.8215995,1.5969867,0.36673555711772,alpha
-7.4028535,-1.304623,0.906236669131765,alpha
-9.3303385,-0.9225352,-0.304329403616354,alpha
-7.232784,-1.7747418,1.34122382372602,alpha
-8.072023,-2.686924,-0.08742717240256,alpha
-9.614822,-1.4237862,0.751729906536496,alpha
-2.4680474,-2.0056026,0.550267489533525,gamma
-9.258948,1.3961695,-0.731754804142183,alpha
-8.818604,-2.4970407,1.03113968650949,alpha
-9.331763,-2.2408602,1.1954935825925,alpha
-9.845755,0.42902648,0.291554085970842,alpha
-7.967207,-0.7957583,0.297926104245088,alpha
-2.0044727,-1.8656902,-0.588305939939525,gamma
-9.2001505,1.214614,0.108587322561561,alpha
-10.173858,-0.61751837,-0.847270796941443,alpha
-10.292569,-1.5015264,-0.690159953624202,alpha
-3.7125506,4.2649894,1.79844167404007,alpha
-9.151721,1.5835353,0.313710670754889,alpha
-7.9069924,0.5131643,-0.775556212205688,alpha
-7.602488,1.9790871,-1.14350135107145,alpha
-9.120992,1.6406105,0.0369229901182351,alpha
-9.03082,-2.5269244,0.714061163810123,alpha
-7.070146,-0.81432915,-0.00209970914290773,alpha
-8.0897875,0.21229999,0.991066071255715,alpha
-2.4587646,-2.4330559,0.517014315767293,gamma
-3.3044028,4.3358493,-0.677255868672514,alpha
-9.54019,-2.2586102,-1.87288323764977,alpha
-9.14666,-2.5655901,-0.436956673594151,alpha
-8.139208,-1.4103665,-0.171766296154548,alpha
-9.345998,2.0159292,-0.833081116848369,alpha
-8.349828,-2.7732193,-0.385092651470701,alpha
-9.514942,1.2633768,0.142514771963355,alpha
-8.265943,-2.4478207,0.0430111703506157,alpha
-8.151663,1.3141891,-0.341723970847663,alpha
-2.640124,3.4037745,-1.03829133434736,alpha
-10.088859,-0.2901311,0.868366691501628,alpha
-7.9528565,-1.0942749,1.02728063197943,alpha
-8.327925,-0.63426775,1.47993053340439,alpha
-5.4223104,2.212193,-0.404435253865613,alpha
-7.9292126,-0.8320158,1.608984665139,alpha
-8.382503,0.82877266,0.234312372835009,alpha
-7.383563,-1.4353572,1.48650867684473,alpha
-8.0352125,-2.513437,2.62703824442664,alpha
-9.661759,-1.6556531,0.675056525216611,alpha
-9.771043,-1.9500327,-0.707002488175196,alpha
-5.769491,1.4975181,0.354982950988696,alpha
-9.996554,-1.0038724,0.493860965559189,alpha
-7.7808676,-0.3540711,2.59637540054318,alpha
-8.475262,-1.6019815,1.40802186396426,alpha
-9.430873,0.4957787,-0.140869205793535,alpha
-10.162322,0.6744958,0.417748113568075,alpha
-8.855168,0.549093,-0.623425453206218,alpha
-9.406163,1.6127892,0.643059978149202,alpha
-9.393709,1.3771434,0.420016023468257,alpha
-8.86175,-1.5228856,0.50926280715653,alpha
-10.361302,-0.7114148,0.763647567417394,alpha
-8.470122,-1.8692021,0.797139121797749,alpha
-10.268616,1.23449,0.191065829443428,alpha
-8.83485,-2.5012248,-0.78572779102974,alpha
-7.3512473,-1.7648509,0.926498168756043,alpha
-8.602646,-1.1630467,0.882829450002161,alpha
-8.1754465,-2.4611123,2.17185701973849,alpha
-9.6937685,-1.3937565,-0.241442009970956,alpha
-7.8527436,-0.82713985,1.25500422982245,alpha
-10.294481,1.7686692,0.564846488283014,alpha
-7.8014297,0.3513229,0.0832578077757271,alpha
-10.231526,0.42875218,-0.673049965261889,alpha
-5.1142464,2.273402,-0.449254371121587,alpha
-7.0484853,-2.1367881,0.622794171480008,alpha
-7.9532437,0.5068261,-0.632242432269668,alpha
-2.5986645,3.3410177,-1.41739998189853,alpha
-10.598425,0.59013796,0.0679525127585389,alpha
-10.069842,1.188206,-0.617937245380312,alpha
-4.086223,2.6125422,-0.00939247450764844,alpha
-10.538343,1.1657122,0.101318241310039,alpha
-7.0266914,0.115138404,-0.431839160148232,alpha
-10.575444,1.2731705,-0.00224319271195724,alpha
-10.49446,1.105389,-0.162409560397879,alpha
-6.919018,0.117304556,-0.0287596959153727,alpha
-3.3477936,4.6046,-0.18362809205399,alpha
-10.318506,-0.26915336,-0.459793139914809,alpha
-9.993489,0.3859836,0.0431027897411394,alpha
-2.2472296,-1.7764777,0.492042419168011,gamma
-10.221649,-0.011927505,-0.216053419596421,alpha
-9.488699,2.0591195,-1.24951342273273,alpha
-10.262477,0.11409502,-0.634081972204345,alpha
-4.995845,2.1420162,0.316073328418083,alpha
-10.746202,0.59070885,0.927971727872538,alpha
-8.228964,-0.0650774,0.671028155429139,alpha
-9.509919,-1.0745198,-1.61132210256125,alpha
-3.5080383,4.4715686,1.00019173414538,alpha
-3.634716,3.8284194,-0.774588459795855,alpha
-8.477276,-1.1335936,-0.975537018481211,alpha
-10.309324,-0.98105294,-0.902507599838402,alpha
-7.6338153,0.31367406,2.18502181598387,alpha
-7.5564275,-0.32915306,1.51571961988944,alpha
-5.172514,2.0473466,0.229714278968556,alpha
-7.6727195,0.60133314,2.24510081466914,alpha
-9.594991,0.14571041,-0.4596592139249,alpha
-2.5830812,-2.0955818,-0.109795587024011,gamma
-9.469697,1.8527328,-0.468458520652659,alpha
-7.583282,0.3641432,-0.266570407913549,alpha
-2.468813,3.9356089,-0.954455554028057,alpha
-7.1466227,0.07532082,1.49722129643978,alpha
-8.541197,-0.45272103,0.600512201366322,alpha
-9.8950205,-0.7090654,-0.178842922649109,alpha
-9.137903,-0.07254301,0.370459745384729,alpha
-5.324409,2.4908254,-1.11022157680926,alpha
-9.252279,-2.236526,-0.70434088875515,alpha
-3.5489547,4.3235116,0.374797095038745,alpha
-9.424127,-2.0881479,-0.535101580562353,alpha
-7.2735233,0.01640334,1.12483827290926,alpha
-10.328726,1.4166067,1.67575969885883,alpha
-3.1795108,4.7922544,-0.0721699725129336,alpha
-10.474758,1.3232445,1.33874887924535,alpha
-10.398744,1.4618719,0.907468497700037,alpha
-6.8935328,-0.029377818,0.811517700181495,alpha
-9.228269,-1.6199299,-0.0459188164095513,alpha
-3.7995374,2.6155136,-1.47995352497659,alpha
-10.885616,0.9595802,0.784047170285962,alpha
-8.568482,0.9137727,0.748162859134483,alpha
-3.326612,3.443824,-0.0881562928979107,alpha
-4.3422575,2.3268201,-1.19183450616465,alpha
-7.581984,-0.75785697,1.11859156384105,alpha
-10.723513,-0.8434094,0.305379946270153,alpha
-4.2904134,2.374078,-0.628463401225762,alpha
-9.865321,0.5887007,1.23723320900858,alpha
-8.394336,-2.1282575,0.00811523265491416,alpha
-9.327346,-1.5109023,-0.846974526949976,alpha
-7.980214,0.012747208,-0.2364073348467,alpha
-10.433535,1.1143571,-0.33441513780797,alpha
-7.498337,-0.86210805,1.02433431700574,alpha
-8.208447,1.7162448,0.487814285144,alpha
-10.403559,1.1309024,-0.48983829280157,alpha
-7.0665145,0.02921515,1.38198931442172,alpha
-9.361937,-0.55682236,-1.2815826185192,alpha
-8.018709,-1.91446,-0.571818277166331,alpha
-9.5126915,1.2066455,-0.794806542220771,alpha
-10.22634,1.8040248,0.742344721923078,alpha
-9.597303,-0.7599958,1.21618840398202,alpha
-4.7828035,1.8326222,-0.933987451315854,alpha
-3.6406488,4.0852375,-1.36243639183482,alpha
-8.225329,2.1051316,-0.580837067222678,alpha
-10.514436,1.2495836,-0.58155910578525,alpha
-10.382522,-1.3202181,-1.18231251430189,alpha
-10.274762,-0.0010357028,1.11331208822366,alpha
-10.453,1.261035,0.355112896735463,alpha
-10.881136,0.20902632,0.0333075207586254,alpha
-9.031516,-0.93106186,-0.140907867008607,alpha
-10.44235,1.6028949,0.175892044204775,alpha
-8.756349,0.9384174,0.356507641448288,alpha
-7.312478,-0.95491713,0.519654734333621,alpha
-10.2034645,-0.031479917,0.532921537665631,alpha
-8.292984,1.0040926,-0.403597820414826,alpha
-9.202706,-0.16978729,0.095781664756103,alpha
-5.1123824,2.4363565,-0.757904886349784,alpha
-9.036934,-1.2399306,-0.513016765358781,alpha
-5.116923,2.5419497,-0.113055685364069,alpha
-2.4135797,-2.2124078,1.11875427932249,gamma
-10.717965,0.8378869,-0.171053069356295,alpha
-8.42494,0.41076246,-0.259749402477158,alpha
-7.273365,-0.25914806,1.67824118083574,alpha
-7.6703563,1.2408268,0.165684494425002,alpha
-8.2357435,0.9884459,0.589962295822669,alpha
-7.961485,-1.8403118,1.06345437895417,alpha
-10.767743,-0.1182217,0.908328276327602,alpha
-8.847897,-2.1398942,0.121847777342831,alpha
-7.8368506,0.784447,0.598048088681683,alpha
-8.038175,-1.8548596,1.3312845015671,alpha
-3.9996393,3.2501385,-1.56533710812371,alpha
-10.954339,0.57102853,-1.0943350138646,alpha
-7.219727,0.20596084,0.680364901151351,alpha
-8.695332,0.39979935,-0.701883515782352,alpha
-10.861417,-0.46519005,-0.960711775331866,alpha
-9.517471,-1.2650917,-0.371036290536802,alpha
-8.4048605,0.74786943,0.0367731741488156,alpha
-5.1061034,1.3739774,0.752088678081991,alpha
-10.463506,0.25329044,-0.488993610357337,alpha
-5.475747,2.0616298,-2.41230287626091,alpha
-10.4823475,0.33077404,-1.27603665526338,alpha
-10.313272,1.8403428,-0.320200025005579,alpha
-9.099434,-2.5689037,-0.0416422376599217,alpha
-5.661116,2.192183,0.226910770258461,alpha
-9.886287,0.86660326,0.645156847044634,alpha
-5.9584184,1.5015291,1.90663008743507,alpha
-9.958658,1.4402452,-0.00232543321683553,alpha
-7.971408,-0.18981974,1.64189201469615,alpha
-9.263056,-0.57173973,1.65739635016397,alpha
-8.917687,1.382321,-0.377313275694372,alpha
-3.95203,2.8455727,-1.29580235642064,alpha
-5.0558934,1.7019668,-0.942022694631296,alpha
-9.52539,1.4260298,0.761652298940244,alpha
-8.289497,2.273455,-0.424171089059878,alpha
-8.684565,1.06264,-0.411542944709568,alpha
-7.3644986,-0.6342295,-1.47953865377103,alpha
-10.355686,0.52809304,-0.546555918714921,alpha
-7.194346,-1.3535796,1.08789151734415,alpha
-7.857714,-0.21675478,1.09866763814545,alpha
-7.066846,0.42216027,1.69223845153731,alpha
-7.4704313,0.7180181,0.4761105641842,alpha
-7.116882,0.21867739,0.84875116345738,alpha
-4.214578,3.36557,-0.96984097278469,alpha
-8.762073,1.7768439,-0.313309400918866,alpha
-3.7919712,2.7316542,-0.952999575194075,alpha
-2.4067008,-2.0101495,0.613554467195079,gamma
-9.018462,1.872179,-1.32797295429732,alpha
-8.742011,1.351504,0.27006638960227,alpha
-9.381706,0.04765437,-0.01017432592015,alpha
-8.841746,0.70118946,-1.47876524250706,alpha
-9.469169,-2.1732633,0.451984712481893,alpha
-3.1530983,2.88037,0.177346681483419,alpha
-8.278999,-1.4818721,-0.0233789498538767,alpha
-7.318487,-0.15121216,2.77140990790475,alpha
-9.683227,0.1365239,-3.64794748414969e-05,alpha
-8.976647,-0.82247823,-0.262350488350381,alpha
-10.170108,-1.0584134,-0.67377941034077,alpha
-2.6580732,4.42103,-1.2242372136182,alpha
-8.467484,-0.65654105,0.662480608323074,alpha
-6.9435897,-0.13962139,0.240563158252798,alpha
-4.1955495,2.3686838,-0.865633089311269,alpha
